92,90.55475
74,"	"
68,"	"
74,"	"
74,"	"
76,"	"
75,"	"
75,"	"
77,"	"
82,"	"
73,"	"
68,"	"
75,"	"
69,"	"
74,"	"
95,"	"
76,"	"
69,"	"
90,"	"
70,"	"
74,"	"
73,"	"
73,"	"
74,"	"
74,"	"
76,"	"
76,"	"
74,"	"
67,"	"
75,"	"
78,"	"
75,"	"
73,"	"
67,"	"
73,"	"
75,"	"
67,"	"
69,"	"
74,"	"
73,"	"
74,"	"
75,"	"
69,"	"
74,"	"
83,"	"
75,"	"
75,"	"
68,"	"
83,"	"
70,"	"
75,"	"
74,"	"
68,"	"
74,"	"
75,"	"
76,"	"
70,"	"
75,"	"
73,"	"
67,"	"
75,"	"
74,"	"
74,"	"
74,"	"
75,"	"
79,"	"
73,"	"
73,"	"
73,"	"
69,"	"
69,"	"
74,"	"
73,"	"
74,"	"
73,"	"
72,"	"
74,"	"
70,"	"
75,"	"
75,"	"
74,"	"
74,"	"
104,"	"
67,"	"
84,"	"
75,"	"
75,"	"
68,"	"
74,"	"
75,"	"
69,"	"
74,"	"
75,"	"
74,"	"
122,"	"
104,"	"
163,"	"
87,"	"
89,"	"
75,"	"
73,"	"
74,"	"
75,"	"
74,"	"
77,"	"
75,"	"
73,"	"
75,"	"
97,"	"
74,"	"
68,"	"
66,"	"
81,"	"
77,"	"
90,"	"
76,"	"
74,"	"
65,"	"
69,"	"
74,"	"
75,"	"
74,"	"
69,"	"
79,"	"
75,"	"
82,"	"
77,"	"
74,"	"
67,"	"
67,"	"
75,"	"
68,"	"
83,"	"
68,"	"
77,"	"
72,"	"
74,"	"
74,"	"
74,"	"
74,"	"
75,"	"
76,"	"
75,"	"
70,"	"
77,"	"
158,"	"
85,"	"
74,"	"
75,"	"
82,"	"
93,"	"
81,"	"
85,"	"
77,"	"
71,"	"
75,"	"
74,"	"
68,"	"
75,"	"
74,"	"
76,"	"
76,"	"
75,"	"
80,"	"
75,"	"
66,"	"
75,"	"
76,"	"
67,"	"
76,"	"
74,"	"
75,"	"
75,"	"
73,"	"
70,"	"
75,"	"
73,"	"
75,"	"
69,"	"
75,"	"
75,"	"
77,"	"
70,"	"
70,"	"
132,"	"
75,"	"
74,"	"
75,"	"
73,"	"
74,"	"
74,"	"
68,"	"
76,"	"
71,"	"
74,"	"
75,"	"
71,"	"
75,"	"
74,"	"
74,"	"
87,"	"
76,"	"
74,"	"
91,"	"
76,"	"
75,"	"
68,"	"
74,"	"
74,"	"
72,"	"
82,"	"
74,"	"
75,"	"
105,"	"
73,"	"
75,"	"
66,"	"
76,"	"
74,"	"
75,"	"
77,"	"
75,"	"
66,"	"
75,"	"
75,"	"
89,"	"
80,"	"
73,"	"
71,"	"
78,"	"
75,"	"
74,"	"
74,"	"
77,"	"
75,"	"
68,"	"
75,"	"
72,"	"
70,"	"
76,"	"
75,"	"
80,"	"
71,"	"
153,"	"
126,"	"
133,"	"
78,"	"
67,"	"
143,"	"
69,"	"
74,"	"
71,"	"
76,"	"
71,"	"
75,"	"
75,"	"
74,"	"
77,"	"
81,"	"
75,"	"
73,"	"
73,"	"
69,"	"
103,"	"
76,"	"
75,"	"
74,"	"
69,"	"
84,"	"
69,"	"
69,"	"
75,"	"
75,"	"
75,"	"
67,"	"
74,"	"
68,"	"
73,"	"
73,"	"
66,"	"
75,"	"
75,"	"
68,"	"
76,"	"
74,"	"
67,"	"
74,"	"
74,"	"
76,"	"
72,"	"
76,"	"
68,"	"
75,"	"
82,"	"
74,"	"
74,"	"
75,"	"
75,"	"
68,"	"
84,"	"
74,"	"
74,"	"
74,"	"
76,"	"
74,"	"
75,"	"
75,"	"
95,"	"
75,"	"
74,"	"
82,"	"
69,"	"
67,"	"
75,"	"
74,"	"
79,"	"
67,"	"
75,"	"
74,"	"
79,"	"
73,"	"
74,"	"
75,"	"
70,"	"
73,"	"
86,"	"
74,"	"
67,"	"
70,"	"
75,"	"
73,"	"
75,"	"
74,"	"
74,"	"
75,"	"
70,"	"
74,"	"
74,"	"
75,"	"
75,"	"
77,"	"
75,"	"
74,"	"
68,"	"
75,"	"
76,"	"
75,"	"
76,"	"
71,"	"
72,"	"
66,"	"
67,"	"
75,"	"
74,"	"
76,"	"
74,"	"
74,"	"
70,"	"
75,"	"
67,"	"
72,"	"
68,"	"
75,"	"
69,"	"
98,"	"
78,"	"
82,"	"
77,"	"
67,"	"
75,"	"
75,"	"
76,"	"
75,"	"
67,"	"
97,"	"
66,"	"
72,"	"
76,"	"
75,"	"
67,"	"
68,"	"
76,"	"
74,"	"
83,"	"
79,"	"
75,"	"
69,"	"
68,"	"
84,"	"
82,"	"
87,"	"
104,"	"
67,"	"
127,"	"
75,"	"
73,"	"
76,"	"
75,"	"
72,"	"
75,"	"
74,"	"
69,"	"
74,"	"
133,"	"
75,"	"
75,"	"
70,"	"
75,"	"
73,"	"
75,"	"
80,"	"
71,"	"
74,"	"
143,"	"
74,"	"
74,"	"
75,"	"
76,"	"
74,"	"
75,"	"
76,"	"
74,"	"
74,"	"
120,"	"
127,"	"
75,"	"
75,"	"
75,"	"
75,"	"
74,"	"
75,"	"
67,"	"
68,"	"
77,"	"
76,"	"
74,"	"
69,"	"
72,"	"
75,"	"
90,"	"
73,"	"
76,"	"
121,"	"
69,"	"
75,"	"
74,"	"
68,"	"
71,"	"
74,"	"
72,"	"
75,"	"
75,"	"
87,"	"
74,"	"
75,"	"
78,"	"
74,"	"
81,"	"
75,"	"
72,"	"
75,"	"
74,"	"
205,"	"
77,"	"
97,"	"
74,"	"
68,"	"
78,"	"
75,"	"
68,"	"
77,"	"
75,"	"
78,"	"
76,"	"
74,"	"
73,"	"
74,"	"
73,"	"
74,"	"
73,"	"
78,"	"
75,"	"
82,"	"
70,"	"
68,"	"
85,"	"
72,"	"
68,"	"
72,"	"
74,"	"
75,"	"
76,"	"
77,"	"
74,"	"
69,"	"
74,"	"
68,"	"
79,"	"
81,"	"
74,"	"
70,"	"
128,"	"
75,"	"
69,"	"
75,"	"
70,"	"
74,"	"
75,"	"
75,"	"
75,"	"
78,"	"
84,"	"
76,"	"
75,"	"
70,"	"
75,"	"
68,"	"
76,"	"
74,"	"
69,"	"
75,"	"
78,"	"
75,"	"
69,"	"
70,"	"
75,"	"
73,"	"
76,"	"
75,"	"
75,"	"
77,"	"
76,"	"
75,"	"
76,"	"
73,"	"
107,"	"
134,"	"
125,"	"
79,"	"
84,"	"
68,"	"
75,"	"
71,"	"
75,"	"
73,"	"
73,"	"
76,"	"
74,"	"
75,"	"
142,"	"
71,"	"
75,"	"
74,"	"
74,"	"
68,"	"
73,"	"
74,"	"
72,"	"
76,"	"
81,"	"
77,"	"
74,"	"
69,"	"
76,"	"
75,"	"
72,"	"
67,"	"
72,"	"
74,"	"
82,"	"
75,"	"
74,"	"
101,"	"
75,"	"
74,"	"
96,"	"
75,"	"
76,"	"
67,"	"
74,"	"
74,"	"
68,"	"
69,"	"
73,"	"
75,"	"
70,"	"
74,"	"
67,"	"
68,"	"
84,"	"
75,"	"
68,"	"
74,"	"
74,"	"
73,"	"
74,"	"
74,"	"
74,"	"
68,"	"
75,"	"
76,"	"
75,"	"
69,"	"
74,"	"
68,"	"
75,"	"
73,"	"
75,"	"
74,"	"
74,"	"
74,"	"
77,"	"
75,"	"
72,"	"
74,"	"
128,"	"
104,"	"
86,"	"
74,"	"
74,"	"
74,"	"
86,"	"
74,"	"
75,"	"
74,"	"
75,"	"
73,"	"
74,"	"
73,"	"
67,"	"
73,"	"
74,"	"
84,"	"
137,"	"
104,"	"
76,"	"
76,"	"
69,"	"
82,"	"
87,"	"
73,"	"
68,"	"
97,"	"
74,"	"
75,"	"
74,"	"
74,"	"
68,"	"
74,"	"
84,"	"
75,"	"
83,"	"
75,"	"
74,"	"
75,"	"
74,"	"
75,"	"
75,"	"
69,"	"
68,"	"
75,"	"
73,"	"
67,"	"
75,"	"
74,"	"
74,"	"
73,"	"
73,"	"
76,"	"
75,"	"
75,"	"
73,"	"
74,"	"
74,"	"
73,"	"
67,"	"
74,"	"
74,"	"
67,"	"
87,"	"
85,"	"
82,"	"
116,"	"
74,"	"
75,"	"
75,"	"
76,"	"
74,"	"
72,"	"
75,"	"
68,"	"
76,"	"
74,"	"
74,"	"
68,"	"
74,"	"
75,"	"
76,"	"
68,"	"
67,"	"
74,"	"
75,"	"
74,"	"
76,"	"
84,"	"
75,"	"
80,"	"
74,"	"
75,"	"
67,"	"
74,"	"
75,"	"
74,"	"
74,"	"
69,"	"
74,"	"
75,"	"
69,"	"
74,"	"
75,"	"
76,"	"
66,"	"
75,"	"
75,"	"
74,"	"
68,"	"
74,"	"
69,"	"
69,"	"
75,"	"
69,"	"
77,"	"
75,"	"
75,"	"
68,"	"
76,"	"
71,"	"
74,"	"
75,"	"
83,"	"
74,"	"
75,"	"
75,"	"
75,"	"
74,"	"
83,"	"
74,"	"
74,"	"
75,"	"
76,"	"
73,"	"
73,"	"
75,"	"
74,"	"
82,"	"
75,"	"
69,"	"
74,"	"
69,"	"
68,"	"
75,"	"
72,"	"
68,"	"
76,"	"
68,"	"
75,"	"
75,"	"
73,"	"
75,"	"
79,"	"
75,"	"
75,"	"
75,"	"
75,"	"
75,"	"
74,"	"
75,"	"
74,"	"
75,"	"
76,"	"
72,"	"
75,"	"
74,"	"
74,"	"
83,"	"
76,"	"
74,"	"
66,"	"
68,"	"
76,"	"
75,"	"
75,"	"
75,"	"
74,"	"
75,"	"
74,"	"
69,"	"
74,"	"
75,"	"
80,"	"
75,"	"
74,"	"
75,"	"
68,"	"
70,"	"
72,"	"
74,"	"
69,"	"
69,"	"
74,"	"
68,"	"
69,"	"
75,"	"
73,"	"
75,"	"
75,"	"
74,"	"
74,"	"
76,"	"
74,"	"
75,"	"
68,"	"
76,"	"
68,"	"
73,"	"
73,"	"
74,"	"
73,"	"
74,"	"
74,"	"
77,"	"
82,"	"
81,"	"
87,"	"
145,"	"
72,"	"
66,"	"
66,"	"
72,"	"
68,"	"
67,"	"
68,"	"
70,"	"
68,"	"
66,"	"
75,"	"
